SubSite,StreamName,SurveyDateTime,Year,dceType,Species,PitTagID,FishStatus,Tag2RecaptureType,Tag2Type
AmonsonMC,Lemhi River,6/26/2019,2019,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/26/2019,2019,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/26/2019,2019,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/26/2019,2019,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/26/2019,2019,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/26/2019,2019,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/26/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Bull Trout,3DD.003C01998C,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Bull Trout,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,3DD.00777034A8,Live,Non-Efficiency Recapture,Fin Clip
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,3DD.0077758958,Live,Non-Efficiency Recapture,Fin Clip
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,3DD.0077B6D0BF,Live,Non-Efficiency Recapture,Fin Clip
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,3DD.0077AE872E,Live,Non-Efficiency Recapture,Fin Clip
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,Non-Efficiency Recapture,Fin Clip
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,3DD.0077B65C35,Live,Non-Efficiency Recapture,Fin Clip
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,3DD.0077AE422B,Live,Non-Efficiency Recapture,Fin Clip
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,3DD.007774128D,Live,Non-Efficiency Recapture,Fin Clip
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,3DD.0077AE79BD,Live,Non-Efficiency Recapture,Fin Clip
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,3DD.0077B65536,Live,Non-Efficiency Recapture,Fin Clip
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,3DD.0077AE6515,Live,Non-Efficiency Recapture,Fin Clip
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,3DD.0077AE00A5,Live,Non-Efficiency Recapture,Fin Clip
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,3DD.0077AE999A,Live,Non-Efficiency Recapture,Fin Clip
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,3DD.0077AE3E87,Live,Non-Efficiency Recapture,Fin Clip
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Steelhead,,Live,,
ThorSC,Lemhi River,6/27/2019,2019,Recapture,Chinook,,Live,,
EVR1,Lemhi River,8/14/2019,2019,Mark,Bull Trout,3DD.003C01999B,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007775A55F,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A12E6,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779F8E9,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A10B6,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A38AF,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077794209,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A2E79,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A20D8,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A133E,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779D338,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077792BC6,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,384.1B7971C459,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779DD9F,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A0FCA,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779E607,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779A164,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077757ACA,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007775DB27,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A38ED,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A4EBE,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779785D,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077795CE9,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007775CD96,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007775A5B7,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007775A0D0,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A1321,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777926DF,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A024E,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A4969,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BB9952,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007775BD20,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077792D22,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A495A,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779F7A6,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A0164,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFBD75,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A1157,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779F898,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A300A,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BBB475,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779E8F6,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFA9C4,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779C9BC,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A397A,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BAD66F,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077798526,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A2599,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779EB34,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077794D1B,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007775E85C,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007775F2DF,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A3CD5,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A02F9,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A2E89,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A31DE,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A2FB1,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779359B,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007759C08C,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BBCB88,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BBF713,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BBF46E,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BAE801,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFB634,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077A16150,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077B00D14,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFD720,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077796812,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779FE9C,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779E34D,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFC360,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFD0E0,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A3C33,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A0165,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BC0201,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BBF6AB,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AF9A2F,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077B00515,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BBA5D5,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BBF403,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BBEA43,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFB3F8,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077B00783,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFD751,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFDD4A,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Chinook,3DD.0077BBCD94,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BB958F,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFAFE9,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077B028EE,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BBA756,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BBDA03,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFEBF5,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Chinook,3DD.0077BB983A,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFBD5C,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFF952,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFF20B,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077B0072A,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A2D5E,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777977FF,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007775DC6E,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777593C8,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFDD46,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779ED08,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779DB48,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFF0D1,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BBEA24,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFAFE0,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077797953,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFC2DC,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BC0042,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BBB270,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFB078,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779DCE5,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A5B11,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A1CD9,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779FB75,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A4923,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Chinook,3DD.00777131CC,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077757A46,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A3453,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007775861C,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779DA86,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779E606,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A19DD,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779F37D,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007775BD63,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A3F32,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Chinook,3DD.00777A5647,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFCF02,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077B0054D,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFA3C8,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BC0864,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BB2654,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFBCBD,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BB96A4,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFBB4C,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BB7AFE,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFDEA9,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BB9B02,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFB604,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A1DA2,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007775884D,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007775F1ED,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A52B7,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779A0CD,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779F41B,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A5177,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077794DC6,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.007779D63F,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.00777A2BBF,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077B00F01,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Bull Trout,3DD.003D5C8CD0,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Bull Trout,3DD.003D5C8CF7,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Chinook,3DD.0077B0A075,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077AFE609,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077BC0D7C,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/14/2019,2019,Mark,Steelhead,3DD.0077B02314,Live,New Tag,Fin Clip
