PITTagID,Species,Rear,MarkLength,MarkStream,RecapStream,MarkDate,RecapDate,DaystoRecap,Mark,Recapture,Distance,Direction
3D9.1C2D6EEB56,Steelhead,W,94,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,22479.08937,22571.87814,92.7887761,Upstream
384.3B2398C06B,Steelhead,W,152,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,60919.12409,60826.49316,92.6309297,Downstream
3D9.1C2D71985D,Steelhead,W,106,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,22479.3365,22571.83565,92.4991525,Upstream
384.3B2397CE50,Steelhead,W,185,East Fork Bohannon Creek,East Fork Bohannon Creek,9/26/2013,9/28/2013,2,24283.54417,24191.6686,91.8755645,Downstream
384.3B239706D7,Steelhead,W,223,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,70293.7964,70202.27769,91.5187117,Downstream
384.3B2397C981,Steelhead,W,134,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,23885.23346,23976.7406,91.5071374,Upstream
384.3B2396FA34,Steelhead,W,261,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,120113.2529,120204.6258,91.372848,Upstream
384.3B23977FE4,Steelhead,W,186,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,119948.4526,119857.5128,90.939779,Downstream
3DD.00773A049D,Steelhead,W,186,Kenney Creek,Kenney Creek,7/31/2013,8/3/2013,3,34350.06098,34259.58114,90.4798339,Downstream
384.3B239811CF,Steelhead,W,205,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,109359.2698,109268.9633,90.306573,Downstream
384.3B2398BD20,Steelhead,W,105,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,25034.00179,24943.8908,90.1109912,Downstream
384.3B2397D557,Steelhead,W,96,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,120118.8779,120028.7821,90.095752,Downstream
384.3B23970D70,Steelhead,W,117,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,120468.9863,120379.1195,89.866728,Downstream
384.3B2396F60E,Steelhead,W,211,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,109569.0888,109479.533,89.555751,Downstream
3DD.00773A1F1F,Steelhead,W,133,Kenney Creek,Kenney Creek,7/31/2013,8/3/2013,3,34663.0071,34752.44703,89.4399318,Upstream
384.3B239831AC,Steelhead,W,123,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,120115.5052,120204.6258,89.120632,Upstream
384.3B2397DC8B,Steelhead,W,172,Little Springs Creek,Little Springs Creek,9/30/2013,10/2/2013,2,72028.79569,71939.91198,88.8837098,Downstream
384.3B23978053,Steelhead,W,130,Hayden Creek,Hayden Creek,9/11/2013,9/15/2013,4,68797.87659,68886.35093,88.4743354,Upstream
3D9.1C2D57A8AF,Steelhead,W,143,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63564.8411,63652.87536,88.0342673,Upstream
384.3B23989F5A,Steelhead,W,180,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,58530.1054,58442.19131,87.914089,Downstream
3DD.00773A0632,Steelhead,W,,Little Springs Creek,Little Springs Creek,6/13/2013,6/15/2013,2,71872.01852,71959.73212,87.7136014,Upstream
3DD.007739BCC2,Steelhead,W,,Little Springs Creek,Little Springs Creek,6/13/2013,6/15/2013,2,71872.01852,71784.32404,87.6944788,Downstream
384.3B2398B04E,Steelhead,W,208,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,109270.8534,109183.1999,87.653511,Downstream
384.3B23B107C4,Steelhead,W,188,Agency Creek,Agency Creek,6/24/2013,6/26/2013,2,54993.29885,54906.03194,87.2669109,Downstream
384.3B2396F698,Steelhead,W,201,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,70293.7964,70207.21782,86.5785847,Downstream
384.3B23982EE6,Steelhead,W,245,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,118821.2174,118734.843,86.374407,Downstream
384.3B2397D552,Steelhead,W,185,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,61787.3413,61701.21383,86.1274659,Downstream
384.3B2397F6EE,Steelhead,W,142,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,24702.94306,24788.70772,85.7646634,Upstream
384.3B2396F295,Steelhead,W,308,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,70291.18838,70205.63417,85.5542053,Downstream
3D9.1C2D576EF2,Steelhead,W,238,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,118235.2294,118150.0839,85.145506,Downstream
384.3B2397015E,Steelhead,W,142,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,58040.8469,57955.94272,84.904178,Downstream
384.3B2397E212,Steelhead,W,254,Little Springs Creek,Little Springs Creek,9/30/2013,10/2/2013,2,73667.11876,73582.2879,84.8308612,Downstream
3D9.1C2D707B39,Steelhead,W,145,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63363.09843,63280.89638,82.2020502,Downstream
3D9.1C2D708532,Steelhead,W,101,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,118235.2294,118153.245,81.984364,Downstream
3D9.1C2D708F54,Steelhead,W,94,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,20887.11472,20968.81986,81.7051393,Upstream
3DD.00773A54A0,Steelhead,W,86,Kenney Creek,Kenney Creek,7/31/2013,8/3/2013,3,35355.86082,35437.52456,81.6637406,Upstream
384.3B239874A6,Steelhead,W,185,East Fork Bohannon Creek,East Fork Bohannon Creek,9/26/2013,9/28/2013,2,24258.9381,24340.55819,81.6200854,Upstream
3D9.1C2DB93E45,Steelhead,W,211,Kenney Creek,Kenney Creek,8/1/2013,8/3/2013,2,36504.21785,36422.80515,81.4126963,Downstream
384.3B23988C03,Steelhead,W,140,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,25523.07313,25441.7988,81.2743324,Downstream
3DD.00773A8CFA,Steelhead,W,257,Little Springs Creek,Little Springs Creek,6/13/2013,6/15/2013,2,69617.40595,69536.71342,80.6925252,Downstream
384.3B23B16D1A,Steelhead,W,177,Agency Creek,Agency Creek,6/24/2013,6/26/2013,2,54986.6813,54906.03194,80.6493659,Downstream
384.3B23984C7C,Steelhead,W,115,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,64900.73604,64820.52963,80.2064125,Downstream
384.3B23987A35,Steelhead,W,169,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,112017.1555,112096.9374,79.781905,Upstream
384.3B239796DA,Steelhead,W,159,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,64460.74177,64381.6194,79.1223696,Downstream
3D9.1C2DAA8F86,Steelhead,W,170,Kenney Creek,Kenney Creek,8/1/2013,8/3/2013,2,36500.31349,36422.80515,77.5083386,Downstream
3D9.1C2D6FDF97,Steelhead,W,163,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,20892.9868,20970.3993,77.4125047,Upstream
384.3B23987542,Steelhead,W,87,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,71312.50398,71389.5402,77.036217,Upstream
384.3B2398B075,Steelhead,W,132,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,25519.36714,25442.44148,76.9256647,Downstream
3D9.1C2D6FED8C,Steelhead,W,130,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,20893.5598,20970.4617,76.9018974,Upstream
384.3B2397F958,Steelhead,W,254,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,118410.2553,118333.54,76.715362,Downstream
3D9.1C2D703367,Steelhead,W,165,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,20892.27517,20968.23263,75.9574631,Upstream
384.3B239805F9,Steelhead,W,162,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,112024.4421,112099.8835,75.441419,Upstream
384.3B2397BAE3,Steelhead,W,116,East Fork Bohannon Creek,East Fork Bohannon Creek,9/26/2013,9/28/2013,2,24744.46669,24819.85219,75.3855036,Upstream
3DD.00773A072A,Steelhead,W,,Little Springs Creek,Little Springs Creek,6/13/2013,6/15/2013,2,71872.01852,71796.82675,75.1917676,Downstream
3DD.00773A2E01,Steelhead,W,,Little Springs Creek,Little Springs Creek,6/13/2013,6/15/2013,2,71872.01852,71796.82675,75.1917676,Downstream
3DD.00773A38D9,Steelhead,W,,Little Springs Creek,Little Springs Creek,6/13/2013,6/15/2013,2,71872.01852,71796.82675,75.1917676,Downstream
3DD.00773A1E31,Steelhead,W,161,Little Springs Creek,Little Springs Creek,6/14/2013,6/16/2013,2,72640.85591,72565.67398,75.1819231,Downstream
384.3B23989E50,Steelhead,W,180,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,109591.6294,109516.6474,74.98204,Downstream
3DD.00773A5358,Steelhead,W,333,Little Springs Creek,Little Springs Creek,6/14/2013,6/16/2013,2,73352.26819,73427.24438,74.976185,Upstream
384.3B239823AD,Steelhead,W,187,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,118821.2174,118746.5647,74.6527,Downstream
384.3B2397574F,Steelhead,W,181,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,112023.2682,112097.4749,74.206672,Upstream
384.3B23972F20,Steelhead,W,180,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,24703.84447,24629.76083,74.0836386,Downstream
384.3B2397BA16,Steelhead,W,159,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,112024.0855,112097.7952,73.709725,Upstream
384.3B2396EFA4,Steelhead,W,215,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,118677.9829,118604.5371,73.4458,Downstream
384.3B239871C8,Steelhead,W,172,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,118677.9829,118604.5371,73.4458,Downstream
384.3B23981F79,Steelhead,W,165,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,24702.83882,24629.93002,72.9088026,Downstream
384.3B2398C12B,Steelhead,W,181,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,61598.8668,61526.64905,72.2177567,Downstream
3D9.1C2D6F6A1D,Steelhead,W,117,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,20896.3385,20968.35703,72.0185283,Upstream
384.3B23972F2E,Steelhead,W,246,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,112025.5787,112097.0284,71.449707,Upstream
3D9.1BF201F263,Steelhead,W,166,Big Timber Creek,Big Timber Creek,8/27/2013,8/28/2013,1,102536.158,102607.5897,71.431671,Upstream
384.3B23989655,Steelhead,W,135,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,112029.9096,112101.3388,71.429272,Upstream
384.3B2398A383,Steelhead,W,136,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,61009.98633,60938.58189,71.4044391,Downstream
384.3B2397A5D6,Steelhead,W,103,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,22963.46976,22892.45419,71.015576,Downstream
3D9.1C2D58F216,Steelhead,W,204,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,118235.2294,118164.3231,70.906294,Downstream
3D9.1C2D6EAD95,Steelhead,W,203,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,118235.2294,118164.4168,70.812581,Downstream
384.3B23984B79,Steelhead,W,146,Canyon Creek,Canyon Creek,6/22/2013,6/24/2013,2,100971.0066,101041.6128,70.606262,Upstream
3D9.1C2D7193A9,Steelhead,W,162,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,20897.97913,20968.36154,70.3824124,Upstream
384.3B23983A39,Steelhead,W,108,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,109276.7818,109206.4874,70.294401,Downstream
384.3B23988379,Steelhead,W,143,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63363.09843,63293.17843,69.9199994,Downstream
384.3B239851E1,Steelhead,W,245,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,115443.8696,115374.1302,69.739442,Downstream
384.3B2397E15E,Steelhead,W,194,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,117850.5414,117780.8446,69.696845,Downstream
3D9.1C2D6E8F0C,Steelhead,W,119,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,20900.7373,20970.3993,69.6620006,Upstream
384.3B2397EABB,Chinook,W,76,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63822.93275,63892.45361,69.5208577,Upstream
3D9.1C2D6F5243,Steelhead,W,110,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,20898.68311,20968.14036,69.4572492,Upstream
384.3B23972818,Steelhead,W,176,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,69314.6408,69384.0058,69.365,Upstream
384.3B23983EEB,Steelhead,W,183,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,108979.2147,108911.059,68.155675,Downstream
384.3B2397EC0B,Steelhead,W,239,Little Springs Creek,Little Springs Creek,9/30/2013,10/2/2013,2,73144.69543,73076.5501,68.1453367,Downstream
384.3B23B0D2DB,Steelhead,W,166,Agency Creek,Agency Creek,6/24/2013,6/26/2013,2,54541.84469,54473.85441,67.9902795,Downstream
384.3B2397F8E1,Steelhead,W,173,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,112029.928,112097.7054,67.777427,Upstream
3DD.00773A44F0,Steelhead,W,160,Little Springs Creek,Little Springs Creek,6/13/2013,6/15/2013,2,69469.02478,69536.71342,67.6886375,Upstream
384.3B2398258C,Steelhead,W,165,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,58137.73755,58070.86988,66.8676665,Downstream
384.3B23B0D2C8,Steelhead,W,209,Agency Creek,Agency Creek,6/24/2013,6/26/2013,2,54540.58318,54473.85441,66.7287688,Downstream
3DD.00773A2A1C,Steelhead,W,190,Little Springs Creek,Little Springs Creek,6/13/2013,6/15/2013,2,69617.66206,69684.22622,66.564156,Upstream
384.3B23983A4A,Steelhead,W,243,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,117625.2865,117558.7454,66.541097,Downstream
384.3B23989E4A,Steelhead,W,129,Hayden Creek,Hayden Creek,9/11/2013,9/15/2013,4,68802.66905,68868.82142,66.1523746,Upstream
3D9.1C2D70E05C,Steelhead,W,95,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,20720.90945,20786.3364,65.426953,Upstream
3DD.007739AF85,Steelhead,W,189,Little Springs Creek,Little Springs Creek,6/14/2013,6/16/2013,2,72639.84904,72574.77303,65.0760086,Downstream
384.3B239720DD,Steelhead,W,187,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,61015.63605,60950.61183,65.0242159,Downstream
3D9.1C2D70360A,Steelhead,W,136,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,20719.73956,20784.42612,64.6865597,Upstream
384.3B2398C11A,Chinook,W,76,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,61299.03314,61363.4358,64.402659,Upstream
384.3B2397C8BC,Steelhead,W,174,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,22960.69517,22896.35865,64.3365223,Downstream
384.3B23978E52,Steelhead,W,174,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,109911.7229,109847.4526,64.270261,Downstream
3D9.1C2D718F72,Steelhead,W,80,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,21974.54578,22038.55633,64.0105453,Upstream
3D9.1C2D70886B,Steelhead,W,106,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,21975.43356,22039.27604,63.8424765,Upstream
384.3B239765D5,Steelhead,W,163,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,117664.344,117727.6665,63.322458,Upstream
3DD.00773985A5,Steelhead,W,181,Little Springs Creek,Little Springs Creek,6/14/2013,6/16/2013,2,72640.44751,72577.49266,62.9548591,Downstream
384.3B2398887B,Steelhead,W,240,Hayden Creek,Hayden Creek,9/11/2013,9/15/2013,4,68523.44476,68460.55434,62.8904206,Downstream
3D9.1C2D70FE4C,Steelhead,W,160,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,118317.5997,118380.4855,62.885864,Upstream
384.3B23983C1A,Steelhead,W,131,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,61302.78452,61240.2359,62.5486189,Downstream
384.3B2397ACD1,Steelhead,W,106,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,64445.71265,64508.19201,62.4793586,Upstream
3D9.1C2D707CD9,Steelhead,W,120,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,20721.95595,20784.37248,62.4165233,Upstream
384.3B23988C06,Steelhead,W,176,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,61441.53444,61379.13784,62.3966013,Downstream
384.3B2397EC42,Steelhead,W,298,Little Springs Creek,Little Springs Creek,9/30/2013,10/2/2013,2,73664.61531,73602.41137,62.2039361,Downstream
3D9.1C2DBA82CA,Steelhead,W,85,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,21975.35765,22037.5422,62.1845463,Upstream
384.3B239858DF,Steelhead,W,135,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,18360.45372,18298.8938,61.5599211,Downstream
384.3B2398427D,Steelhead,W,140,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,66427.86565,66366.43795,61.4277056,Downstream
384.3B2398691F,Steelhead,W,141,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,61430.7,61369.38149,61.3185126,Downstream
3D9.1C2D6E7586,Steelhead,W,122,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,20720.96755,20782.26756,61.3000078,Upstream
3D9.1C2D7033F3,Steelhead,W,140,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,20725.71297,20786.10236,60.3893858,Upstream
3D9.1C2D587DEA,Steelhead,W,211,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,115854.2756,115793.9587,60.316935,Downstream
384.3B23981FE9,Steelhead,W,119,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,23682.79051,23742.70666,59.9161466,Upstream
384.3B23983844,Steelhead,W,186,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,24703.06909,24643.50589,59.5632048,Downstream
384.3B2397A5FB,Steelhead,W,115,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,71869.37464,71810.10801,59.2666344,Downstream
384.3B239889B3,Steelhead,W,92,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,25905.78564,25846.6978,59.0878346,Downstream
384.3B239A2DCC,Steelhead,W,118,Agency Creek,Agency Creek,6/25/2013,6/26/2013,1,44537.16258,44478.28242,58.880159,Downstream
384.3B23979D5C,Steelhead,W,196,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,117860.061,117918.6643,58.603295,Upstream
384.3B2397D653,Steelhead,W,155,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,24703.04558,24644.45507,58.5905161,Downstream
384.3B23983AD6,Steelhead,W,234,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,23680.66292,23622.26834,58.3945778,Downstream
384.3B2397A6A4,Steelhead,W,122,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,66579.6616,66637.90747,58.2458617,Upstream
384.3B23977AFE,Steelhead,W,230,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,118511.2109,118569.2481,58.037172,Upstream
384.3B239797A5,Steelhead,W,74,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,18360.45372,18302.53214,57.92158,Downstream
384.3B2397F04D,Steelhead,W,212,Little Springs Creek,Little Springs Creek,9/30/2013,10/2/2013,2,74519.19681,74461.43239,57.7644189,Downstream
3DD.00773A79FD,Steelhead,W,470,Little Springs Creek,Little Springs Creek,6/14/2013,6/16/2013,2,73608.98071,73666.62528,57.6445756,Upstream
3D9.1C2D56FD40,Steelhead,W,104,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,118235.2294,118177.5892,57.640168,Downstream
384.3B2398B92A,Steelhead,W,235,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,118513.5603,118571.1623,57.602032,Upstream
384.3B23973B98,Steelhead,W,133,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,59249.2854,59191.72026,57.5651406,Downstream
384.3B2398BEB5,Steelhead,W,124,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,59256.82304,59313.91969,57.0966486,Upstream
384.3B2397D87F,Steelhead,W,226,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,109911.8864,109854.8104,57.076046,Downstream
384.3B23987A2C,Steelhead,W,195,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,117847.8015,117904.8101,57.008619,Upstream
384.3B23988C5F,Steelhead,W,140,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,109573.5995,109516.6474,56.952104,Downstream
384.3B239862F8,Steelhead,W,89,East Fork Bohannon Creek,East Fork Bohannon Creek,9/26/2013,9/28/2013,2,24743.10209,24800.01292,56.9108251,Upstream
384.3B2397F1B6,Steelhead,W,109,Bohannon Creek,Bohannon Creek,9/26/2013,9/28/2013,2,22495.12407,22438.44837,56.6756976,Downstream
384.3B2398A879,Steelhead,W,169,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,109912.3789,109856.0539,56.325014,Downstream
384.3B23B0975F,Steelhead,W,136,Bohannon Creek,Bohannon Creek,6/21/2013,6/23/2013,2,24732.92173,24789.16987,56.2481397,Upstream
384.3B2397A743,Steelhead,W,185,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,109912.5635,109856.3879,56.175672,Downstream
384.3B2398C22C,Steelhead,W,155,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,109911.7229,109855.5577,56.165183,Downstream
384.3B23987A7C,Steelhead,W,201,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,118516.0565,118571.7964,55.739886,Upstream
384.3B23981085,Steelhead,W,175,Little Springs Creek,Little Springs Creek,9/30/2013,10/2/2013,2,72514.5403,72570.21299,55.6726934,Upstream
384.3B239786A4,Steelhead,W,135,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,58124.27504,58068.84034,55.434703,Downstream
384.3B239897D9,Steelhead,W,101,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63401.32834,63456.68012,55.3517868,Upstream
384.3B23976372,Steelhead,W,202,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,109911.7229,109856.4948,55.228096,Downstream
384.3B23984249,Steelhead,W,176,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,109911.7229,109856.4984,55.2245,Downstream
384.3B23984792,Steelhead,W,228,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,117174.7135,117120.142,54.571515,Downstream
384.3B2397BB1F,Steelhead,W,111,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,71434.24446,71379.82122,54.4232384,Downstream
3D9.1C2D708FDC,Chinook,W,85,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63363.09843,63417.1765,54.0780723,Upstream
384.3B23983794,Steelhead,W,125,Bohannon Creek,Bohannon Creek,9/26/2013,9/28/2013,2,21696.33382,21750.32345,53.9896229,Upstream
384.3B23985B27,Steelhead,W,180,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,120337.5759,120283.6426,53.933259,Downstream
384.3B239793F0,Steelhead,W,120,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,66262.15665,66316.07077,53.914121,Upstream
3DD.00773A11F6,Steelhead,W,380,Little Springs Creek,Little Springs Creek,6/14/2013,6/16/2013,2,73608.98071,73555.09765,53.8830564,Downstream
3D9.1C2D6EBCA8,Chinook,W,82,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63363.09843,63309.89332,53.2051069,Downstream
384.3B2397017C,Steelhead,W,133,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,58041.71653,58094.43894,52.7224132,Upstream
384.3B239783FB,Steelhead,W,110,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63820.24083,63768.44723,51.7935996,Downstream
384.3B2398B154,Steelhead,W,148,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63984.4062,63932.71121,51.6949835,Downstream
384.3B23985282,Steelhead,W,135,Hayden Creek,Hayden Creek,9/11/2013,9/15/2013,4,68981.18752,69032.51329,51.3257631,Upstream
384.3B239A632B,Steelhead,W,120,East Fork Bohannon Creek,East Fork Bohannon Creek,6/21/2013,6/23/2013,2,24946.38674,24895.2965,51.0902404,Downstream
3D9.1C2D709C31,Steelhead,W,,Wimpey Creek,Wimpey Creek,8/3/2013,8/8/2013,5,24769.64801,24820.59092,50.9429158,Upstream
384.3B2396FAF4,Steelhead,W,222,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,111547.333,111496.6208,50.712214,Downstream
384.3B2398684A,Steelhead,W,159,East Fork Bohannon Creek,East Fork Bohannon Creek,9/26/2013,9/28/2013,2,24285.3563,24234.81419,50.5421023,Downstream
384.3B2397B470,Steelhead,W,132,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,18099.01586,18048.48962,50.5262414,Downstream
384.3B2397FD87,Steelhead,W,74,East Fork Bohannon Creek,East Fork Bohannon Creek,9/26/2013,9/28/2013,2,25382.52317,25332.15001,50.3731545,Downstream
384.3B2397B54C,Steelhead,W,154,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,60339.8213,60389.78487,49.9635662,Upstream
384.3B239895E9,Steelhead,W,234,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,111528.4424,111578.3677,49.92534,Upstream
3DD.00773A3A63,Steelhead,W,155,Little Springs Creek,Little Springs Creek,6/13/2013,6/15/2013,2,69468.8413,69418.98466,49.8566348,Downstream
384.3B239765A6,Steelhead,W,123,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,60338.18336,60288.36444,49.8189174,Downstream
384.3B239825C4,Steelhead,W,112,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63220.24405,63170.50003,49.7440253,Downstream
384.3B23970DFF,Steelhead,W,200,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,120333.2177,120283.6426,49.575059,Downstream
384.3B2396FAF5,Steelhead,W,167,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,117334.5768,117384.1269,49.550107,Upstream
384.3B23980C82,Steelhead,W,108,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,19664.74657,19615.47237,49.274205,Downstream
384.3B239A429D,Steelhead,W,154,Little Springs Creek,Little Springs Creek,6/13/2013,6/15/2013,2,69467.82177,69418.6129,49.2088692,Downstream
384.3B239836E4,Steelhead,W,202,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,70434.17329,70385.17991,48.9933847,Downstream
3DD.0077398554,Steelhead,W,440,Little Springs Creek,Little Springs Creek,6/14/2013,6/16/2013,2,73608.98071,73657.63461,48.6539026,Upstream
384.3B2398B8FA,Steelhead,W,185,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,117088.3896,117039.8151,48.574469,Downstream
384.3B23986D75,Steelhead,W,146,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,58984.96516,59033.10889,48.1437288,Upstream
